any,distrito,superf,reforma,estado,edad,ascensor,extint,lprecio,lsuperf,ledad,ati,planta,calef,estudios,lestudios,d00,d01
2001,3,64,3,3,70,0,0,17,4,4,0,1,1,8,2,0,1
2001,3,65,7,3,80,0,1,17,4,4,0,4,1,8,2,0,1
2001,3,80,7,3,60,1,1,17,4,4,0,6,1,8,2,0,1
2001,3,58,7,1,101,0,1,16,4,5,0,1,1,8,2,0,1
2001,3,70,7,2,70,0,1,17,4,4,0,2,1,8,2,0,1
2001,3,60,3,3,25,1,1,17,4,3,0,2,1,8,2,0,1
2001,3,78,5,3,56,1,1,17,4,4,0,3,1,8,2,0,1
2001,3,48,7,2,70,0,1,17,4,4,0,5,1,8,2,0,1
2001,3,66,7,3,80,0,1,17,4,4,0,2,1,8,2,0,1
2001,3,66,3,4,40,1,1,17,4,4,0,2,1,8,2,0,1
2001,3,97,3,5,35,1,1,17,5,4,0,3,0,8,2,0,1
2001,3,37,7,1,70,0,1,16,4,4,0,7,1,8,2,0,1
2001,3,65,4,3,21,1,0,17,4,3,1,20,1,8,2,0,1
2001,3,57,3,3,80,0,0,17,4,4,0,1,1,8,2,0,1
2001,3,72,2,3,100,0,1,17,4,5,0,1,1,8,2,0,1
2001,3,62,7,2,80,0,0,16,4,4,0,3,1,8,2,0,1
2001,3,62,7,3,79,0,0,16,4,4,0,4,1,8,2,0,1
2001,3,113,8,4,4,1,1,17,5,1,1,20,0,8,2,0,1
2001,3,95,4,3,32,1,1,17,5,3,0,9,0,8,2,0,1
2001,3,40,3,3,60,0,1,16,4,4,0,5,1,8,2,0,1
1999,3,44,5,3,60,0,1,16,4,4,0,2,0,9,2,0,0
1999,3,46,8,2,50,0,1,16,4,4,0,3,0,9,2,0,0
1999,3,76,3,4,50,1,1,17,4,4,1,20,0,9,2,0,0
1999,3,117,3,3,20,1,0,17,5,3,1,20,1,9,2,0,0
1999,3,64,6,1,120,0,0,16,4,5,0,2,0,9,2,0,0
1999,3,78,8,2,25,1,1,17,4,3,1,20,0,9,2,0,0
1999,3,69,3,3,33,1,0,16,4,4,0,3,0,9,2,0,0
1999,3,49,3,1,50,0,1,16,4,4,0,1,0,9,2,0,0
1999,3,116,4,2,45,1,1,17,5,4,0,4,0,9,2,0,0
1999,3,68,3,3,24,1,1,16,4,3,0,2,0,9,2,0,0
1999,3,75,5,3,25,1,0,17,4,3,0,6,0,9,2,0,0
1999,3,42,2,4,60,0,1,16,4,4,0,3,0,9,2,0,0
1999,3,89,3,3,20,1,1,17,4,3,0,6,1,9,2,0,0
1999,3,71,2,3,70,0,1,16,4,4,0,6,0,9,2,0,0
1999,3,105,8,3,20,1,1,17,5,3,0,6,0,9,2,0,0
1999,3,72,3,3,25,1,1,17,4,3,0,2,0,9,2,0,0
1999,3,54,2,2,70,1,1,16,4,4,0,1,0,9,2,0,0
1999,3,78,8,2,25,1,1,17,4,3,1,20,0,9,2,0,0
1999,3,52,2,3,28,1,1,16,4,3,0,1,0,9,2,0,0
1999,3,44,4,3,60,0,1,16,4,4,0,3,0,9,2,0,0
1999,3,67,3,3,30,1,0,16,4,3,0,2,0,9,2,0,0
1999,3,60,4,2,45,0,1,16,4,4,0,3,0,9,2,0,0
2000,3,105,8,4,6,1,1,17,5,2,0,2,1,9,2,1,0
2000,3,56,4,3,70,1,1,16,4,4,0,6,0,9,2,1,0
2000,3,67,3,4,55,1,1,17,4,4,0,0,1,9,2,1,0
2000,3,32,2,4,100,1,1,16,3,5,0,1,0,9,2,1,0
2000,3,81,3,3,30,1,0,17,4,3,0,3,0,9,2,1,0
2000,3,69,2,4,90,1,1,17,4,5,0,1,0,9,2,1,0
2000,3,78,2,3,25,1,1,17,4,3,1,20,0,9,2,1,0
2000,3,79,8,3,75,0,1,16,4,4,1,20,0,9,2,1,0
2000,3,96,8,3,40,1,1,17,5,4,0,1,0,9,2,1,0
2000,3,58,6,3,70,0,1,16,4,4,0,1,0,9,2,1,0
2000,3,42,7,3,70,0,1,16,4,4,0,1,0,9,2,1,0
2000,3,67,4,3,66,0,1,17,4,4,0,4,0,9,2,1,0
2000,3,96,8,3,25,1,1,17,5,3,1,20,1,9,2,1,0
2000,3,58,3,3,70,0,1,16,4,4,0,5,0,9,2,1,0
2001,3,63,7,2,75,0,1,17,4,4,0,2,1,9,2,0,1
2001,3,51,3,4,60,0,1,17,4,4,0,3,1,9,2,0,1
2001,3,72,3,4,25,1,1,17,4,3,0,1,1,9,2,0,1
2001,3,63,7,3,60,0,1,17,4,4,0,0,1,9,2,0,1
2001,3,65,3,3,35,1,1,17,4,4,0,5,1,9,2,0,1
2001,3,58,3,2,90,1,1,17,4,5,0,4,1,9,2,0,1
2001,3,65,7,3,25,1,0,17,4,3,1,20,1,9,2,0,1
2001,3,70,7,2,80,0,0,17,4,4,0,5,1,9,2,0,1
2001,3,61,4,3,80,0,1,17,4,4,0,5,1,9,2,0,1
2001,3,66,3,4,100,0,0,17,4,5,0,5,1,9,2,0,1
2001,3,59,7,3,75,0,1,16,4,4,0,5,1,9,2,0,1
2001,3,77,7,2,30,1,1,17,4,3,0,1,1,9,2,0,1
2001,3,65,6,3,70,0,1,17,4,4,0,4,1,9,2,0,1
2001,3,95,7,3,40,1,1,17,5,4,0,2,1,9,2,0,1
2001,3,72,2,4,70,0,1,17,4,4,0,2,1,9,2,0,1
2001,3,81,3,3,20,1,1,17,4,3,0,4,0,9,2,0,1
2001,3,82,5,3,28,1,0,17,4,3,0,3,1,9,2,0,1
2001,3,82,7,3,35,1,1,17,4,4,0,5,1,9,2,0,1
2001,3,95,3,3,35,1,1,17,5,4,0,4,0,9,2,0,1
2001,3,94,6,3,35,1,0,17,5,4,0,4,1,9,2,0,1
2001,3,79,3,3,50,1,0,17,4,4,0,0,1,9,2,0,1
2001,3,72,3,4,30,1,1,17,4,3,0,4,1,9,2,0,1
2001,3,67,5,3,36,1,1,17,4,4,0,4,1,9,2,0,1
2001,3,109,4,3,33,1,1,17,5,4,0,4,1,9,2,0,1
2001,3,95,3,3,47,1,1,17,5,4,0,4,1,8,2,0,1
1999,3,103,3,3,13,1,1,17,5,3,0,5,1,8,2,0,0
1999,3,67,3,3,31,1,1,16,4,3,0,1,0,8,2,0,0
1999,3,73,8,2,30,1,1,17,4,3,0,1,0,8,2,0,0
1999,3,86,1,5,0,1,1,17,4,0,0,1,1,8,2,0,0
1999,3,78,4,2,35,1,1,16,4,4,0,2,0,8,2,0,0
1999,3,60,8,3,25,1,1,16,4,3,1,20,0,8,2,0,0
1999,3,101,8,2,20,1,1,17,5,3,0,7,1,8,2,0,0
1999,3,82,5,2,35,1,1,16,4,4,0,6,0,8,2,0,0
1999,3,80,1,5,0,1,1,17,4,0,0,7,1,8,2,0,0
1999,3,66,5,2,35,1,0,16,4,4,0,1,0,8,2,0,0
1999,3,77,3,3,30,0,1,16,4,3,1,20,0,8,2,0,0
2000,3,85,3,3,37,1,1,17,4,4,0,4,0,8,2,1,0
2000,3,92,6,2,35,1,1,17,5,4,1,20,1,8,2,1,0
2000,3,82,3,4,41,1,1,17,4,4,0,6,0,8,2,1,0
2000,3,98,6,3,35,1,1,17,5,4,0,10,0,8,2,1,0
2000,3,78,4,3,30,1,1,17,4,3,0,2,0,8,2,1,0
2000,3,85,8,4,4,1,1,17,4,1,0,4,0,8,2,1,0
2000,3,104,1,4,0,1,1,17,5,0,0,5,1,8,2,1,0
2000,3,104,1,4,0,1,1,17,5,0,1,20,1,8,2,1,0
2000,3,117,4,3,18,1,1,17,5,3,1,20,0,8,2,1,0
2000,3,105,1,5,0,1,1,17,5,0,0,7,1,8,2,1,0
2000,3,71,3,3,41,1,1,17,4,4,0,3,0,8,2,1,0
2000,3,82,3,2,41,1,1,17,4,4,0,6,0,8,2,1,0
2001,3,70,7,3,32,1,1,17,4,3,0,7,1,8,2,0,1
2001,3,103,3,3,18,1,1,17,5,3,0,6,1,8,2,0,1
2001,3,79,4,3,33,1,1,17,4,4,0,2,1,8,2,0,1
2001,3,90,3,3,17,1,1,17,5,3,0,4,1,8,2,0,1
2001,3,86,4,3,31,1,1,17,4,3,0,6,1,8,2,0,1
2001,3,71,8,4,5,1,1,17,4,2,0,5,0,8,2,0,1
2001,3,102,1,5,1,1,1,17,5,0,0,6,0,8,2,0,1
2001,3,80,8,5,2,1,1,17,4,1,0,7,0,8,2,0,1
2001,3,82,3,4,20,1,1,17,4,3,0,1,0,8,2,0,1
2001,3,82,3,3,30,1,1,17,4,3,0,5,1,8,2,0,1
2001,3,67,3,3,32,0,1,17,4,3,0,2,1,8,2,0,1
2001,3,78,4,3,31,1,1,17,4,3,0,3,1,8,2,0,1
1999,3,84,8,1,17,1,1,16,4,3,0,11,0,8,2,0,0
1999,3,90,8,2,24,1,1,17,5,3,0,7,0,8,2,0,0
1999,3,60,6,2,28,1,0,16,4,3,0,4,0,8,2,0,0
1999,3,96,8,3,10,1,1,17,5,2,0,5,1,8,2,0,0
1999,3,61,3,4,35,0,1,16,4,4,1,20,0,8,2,0,0
1999,3,79,3,4,20,1,1,17,4,3,0,6,1,8,2,0,0
1999,3,95,8,2,25,1,0,17,5,3,0,2,0,8,2,0,0
1999,3,96,3,2,23,1,1,17,5,3,0,6,0,8,2,0,0
1999,3,59,4,2,35,1,1,16,4,4,0,1,0,8,2,0,0
1999,3,81,4,3,25,1,0,17,4,3,0,6,0,8,2,0,0
1999,3,81,3,3,25,1,1,17,4,3,0,11,0,8,2,0,0
1999,3,70,3,3,30,1,1,16,4,3,0,4,0,8,2,0,0
1999,3,71,4,2,22,1,1,16,4,3,0,5,0,8,2,0,0
1999,3,71,3,3,14,1,1,16,4,3,1,20,1,8,2,0,0
1999,3,95,4,3,17,1,1,17,5,3,0,4,1,8,2,0,0
1999,3,80,8,2,25,1,1,16,4,3,0,10,0,8,2,0,0
1999,3,80,4,2,29,1,1,16,4,3,0,2,0,8,2,0,0
1999,3,77,3,2,25,0,0,16,4,3,0,0,0,8,2,0,0
1999,3,84,3,3,25,1,0,17,4,3,0,5,0,8,2,0,0
1999,3,76,4,1,40,0,1,16,4,4,0,0,0,8,2,0,0
1999,3,101,8,4,7,1,1,17,5,2,0,3,1,8,2,0,0
1999,3,50,2,3,25,1,1,16,4,3,1,20,0,8,2,0,0
1999,3,77,5,2,20,1,1,16,4,3,0,5,0,8,2,0,0
1999,3,112,8,4,7,1,0,17,5,2,0,3,1,8,2,0,0
1999,3,86,3,3,35,1,1,17,4,4,0,7,0,8,2,0,0
1999,3,95,1,5,0,1,1,17,5,0,0,8,1,8,2,0,0
1999,3,85,3,3,25,1,1,17,4,3,0,3,1,8,2,0,0
1999,3,68,8,2,25,0,0,16,4,3,0,2,0,8,2,0,0
1999,3,80,3,3,25,1,1,17,4,3,0,11,0,8,2,0,0
1999,3,82,3,3,18,1,1,17,4,3,0,7,1,8,2,0,0
1999,3,93,3,3,20,1,1,17,5,3,0,9,1,8,2,0,0
1999,3,87,6,2,35,1,1,16,4,4,0,4,0,8,2,0,0
1999,3,96,4,3,25,1,1,17,5,3,0,6,1,8,2,0,0
1999,3,103,3,2,25,1,1,17,5,3,0,1,0,8,2,0,0
1999,3,100,8,3,10,1,1,17,5,2,0,5,1,8,2,0,0
1999,3,102,4,3,23,1,1,17,5,3,0,2,0,8,2,0,0
1999,3,100,8,3,10,1,1,17,5,2,0,5,1,8,2,0,0
1999,3,72,4,3,18,1,1,16,4,3,0,9,0,8,2,0,0
1999,3,77,4,3,31,1,1,16,4,3,0,5,0,8,2,0,0
1999,3,89,3,3,25,1,0,17,4,3,0,5,1,8,2,0,0
1999,3,56,8,2,20,1,1,16,4,3,0,6,0,8,2,0,0
1999,3,86,3,2,30,1,1,17,4,3,0,11,0,8,2,0,0
1999,3,95,3,3,25,1,1,17,5,3,0,2,1,8,2,0,0
1999,3,114,1,5,0,1,1,17,5,0,0,2,1,8,2,0,0
1999,3,89,8,2,25,1,1,17,4,3,0,3,0,8,2,0,0
1999,3,73,3,3,16,1,1,16,4,3,0,3,1,8,2,0,0
1999,3,80,8,2,25,1,1,17,4,3,1,20,0,8,2,0,0
1999,3,96,4,3,24,1,1,17,5,3,0,4,0,8,2,0,0
1999,3,57,4,2,30,1,1,16,4,3,0,2,0,8,2,0,0
1999,3,68,3,3,20,0,1,16,4,3,1,20,0,8,2,0,0
1999,3,80,3,2,30,1,0,17,4,3,0,1,0,8,2,0,0
1999,3,113,8,2,25,1,1,17,5,3,0,5,0,8,2,0,0
1999,3,74,8,2,28,1,1,16,4,3,0,4,0,8,2,0,0
1999,3,88,3,3,11,1,1,17,4,2,0,1,1,8,2,0,0
1999,3,70,3,3,20,1,1,16,4,3,0,5,1,8,2,0,0
1999,3,95,1,5,0,1,1,17,5,0,0,10,1,8,2,0,0
1999,3,77,3,4,32,1,1,16,4,3,0,5,0,8,2,0,0
1999,3,67,5,2,35,0,1,16,4,4,0,11,0,8,2,0,0
1999,3,120,4,3,20,1,1,17,5,3,0,10,1,8,2,0,0
1999,3,76,3,3,30,1,1,17,4,3,0,2,0,8,2,0,0
2000,3,87,3,4,20,1,1,17,4,3,0,1,0,8,2,1,0
2000,3,128,3,3,25,1,0,17,5,3,0,9,0,8,2,1,0
2000,3,68,8,3,25,1,0,17,4,3,0,3,0,8,2,1,0
2000,3,90,8,3,25,1,0,17,5,3,0,1,0,8,2,1,0
2000,3,72,4,4,30,0,1,17,4,3,0,1,0,8,2,1,0
2000,3,109,8,4,15,1,1,17,5,3,0,2,1,8,2,1,0
2000,3,85,3,5,35,1,1,17,4,4,1,20,1,8,2,1,0
2000,3,97,3,3,32,1,1,17,5,3,0,6,0,8,2,1,0
2000,3,76,8,3,35,1,0,17,4,4,0,6,0,8,2,1,0
2000,3,65,3,3,22,1,1,17,4,3,0,3,0,8,2,1,0
2000,3,70,4,3,29,0,1,16,4,3,0,3,0,8,2,1,0
2000,3,73,2,3,18,1,1,17,4,3,0,5,0,8,2,1,0
2000,3,108,8,4,13,1,1,17,5,3,0,5,1,8,2,1,0
2000,3,90,3,3,25,1,1,17,5,3,0,2,0,8,2,1,0
2000,3,78,8,4,25,1,1,16,4,3,0,1,0,8,2,1,0
2000,3,84,4,3,27,1,1,17,4,3,0,1,1,8,2,1,0
2000,3,71,3,3,30,1,1,17,4,3,1,20,0,8,2,1,0
2000,3,111,5,3,24,1,1,17,5,3,0,5,1,8,2,1,0
2000,3,100,4,3,20,1,1,17,5,3,0,6,1,8,2,1,0
2000,3,79,3,4,20,1,1,17,4,3,0,6,0,8,2,1,0
2000,3,112,3,3,5,1,1,17,5,2,0,1,1,8,2,1,0
2000,3,97,2,3,25,1,1,17,5,3,0,1,1,8,2,1,0
2000,3,86,4,3,28,1,1,17,4,3,0,9,0,8,2,1,0
2000,3,222,3,4,20,1,1,18,5,3,0,5,1,8,2,1,0
2000,3,103,8,3,19,1,1,17,5,3,0,4,0,8,2,1,0
2000,3,71,3,3,30,0,1,16,4,3,1,20,0,8,2,1,0
2000,3,75,8,3,35,1,1,16,4,4,0,0,0,8,2,1,0
2001,3,77,3,4,30,1,1,17,4,3,0,9,0,8,2,0,1
2001,3,57,6,3,35,0,1,16,4,4,0,0,1,8,2,0,1
2001,3,114,7,3,35,1,1,17,5,4,0,6,1,8,2,0,1
2001,3,98,3,3,31,1,1,17,5,3,0,2,1,8,2,0,1
2001,3,89,5,3,30,1,1,17,4,3,0,2,1,8,2,0,1
2001,3,88,3,4,12,1,0,17,4,2,0,2,0,8,2,0,1
2001,3,77,3,3,34,1,1,17,4,4,0,7,1,8,2,0,1
2001,3,87,3,3,35,1,1,17,4,4,0,10,1,8,2,0,1
2001,3,96,7,3,30,1,1,17,5,3,0,6,1,8,2,0,1
2001,3,87,3,3,26,1,1,17,4,3,0,7,1,8,2,0,1
2001,3,71,4,3,30,1,1,17,4,3,1,20,1,8,2,0,1
2001,3,69,3,3,37,0,1,17,4,4,0,4,1,8,2,0,1
2001,3,80,4,3,35,1,1,17,4,4,0,9,0,8,2,0,1
2001,3,68,7,3,37,0,0,17,4,4,0,0,1,8,2,0,1
2001,3,125,3,3,25,1,1,17,5,3,0,1,1,8,2,0,1
2001,3,69,4,3,25,1,1,17,4,3,0,1,1,8,2,0,1
2001,3,99,5,3,21,1,1,17,5,3,0,5,1,8,2,0,1
2001,3,99,3,3,25,1,1,17,5,3,0,7,1,8,2,0,1
2001,3,88,5,3,25,1,1,17,4,3,0,5,1,8,2,0,1
2001,3,82,2,3,25,1,1,17,4,3,1,20,1,8,2,0,1
2001,3,113,6,3,35,1,1,17,5,4,0,6,1,8,2,0,1
2001,3,79,5,3,30,1,1,17,4,3,0,6,1,8,2,0,1
2001,3,96,3,3,20,1,1,17,5,3,0,1,0,8,2,0,1
1999,3,51,4,2,50,1,1,16,4,4,1,20,0,10,2,0,0
1999,3,101,4,4,20,1,1,17,5,3,0,1,1,10,2,0,0
1999,3,69,8,2,32,1,1,16,4,3,0,5,0,10,2,0,0
1999,3,96,7,1,60,1,1,16,5,4,0,3,0,10,2,0,0
1999,3,110,4,2,30,1,1,17,5,3,0,4,0,10,2,0,0
1999,3,93,8,1,40,1,1,17,5,4,0,1,0,10,2,0,0
1999,3,98,3,2,35,1,1,17,5,4,0,4,0,10,2,0,0
1999,3,69,3,4,5,1,1,17,4,2,0,5,1,10,2,0,0
1999,3,76,8,3,4,1,1,17,4,1,0,10,1,10,2,0,0
1999,3,120,8,3,12,1,1,17,5,2,0,6,1,10,2,0,0
1999,3,83,8,3,20,1,1,17,4,3,0,2,0,10,2,0,0
1999,3,65,8,4,4,1,1,17,4,1,0,10,1,10,2,0,0
1999,3,72,5,2,31,1,0,16,4,3,0,3,0,10,2,0,0
1999,3,117,8,3,14,1,1,17,5,3,0,2,1,10,2,0,0
1999,3,95,5,2,40,1,1,17,5,4,0,4,0,10,2,0,0
1999,3,89,8,1,35,1,1,16,4,4,0,4,0,10,2,0,0
1999,3,65,8,4,4,1,1,17,4,1,0,4,1,10,2,0,0
1999,3,100,3,2,31,1,1,17,5,3,0,5,0,10,2,0,0
1999,3,71,5,2,40,0,1,16,4,4,0,1,0,10,2,0,0
1999,3,128,4,2,35,1,1,17,5,4,0,7,0,10,2,0,0
1999,3,87,3,2,35,1,1,16,4,4,0,5,0,10,2,0,0
1999,3,60,3,3,24,1,1,17,4,3,1,20,0,10,2,0,0
1999,3,71,4,1,36,1,1,16,4,4,0,1,0,10,2,0,0
1999,3,106,8,1,35,1,1,17,5,4,0,6,0,10,2,0,0
1999,3,62,3,2,50,0,1,16,4,4,0,3,0,10,2,0,0
2000,3,55,3,3,80,0,1,16,4,4,1,20,0,10,2,1,0
2000,3,79,5,3,60,1,1,17,4,4,0,1,0,10,2,1,0
2000,3,99,1,5,0,1,1,17,5,0,0,4,1,10,2,1,0
2000,3,67,8,4,6,1,0,17,4,2,0,1,0,10,2,1,0
2000,3,74,3,3,30,1,1,17,4,3,0,0,1,10,2,1,0
2000,3,117,8,3,15,1,1,17,5,3,0,2,1,10,2,1,0
2000,3,66,5,3,32,1,1,17,4,3,0,2,0,10,2,1,0
2000,3,110,8,4,11,1,1,17,5,2,0,3,1,10,2,1,0
2000,3,86,2,3,25,1,1,16,4,3,0,5,1,10,2,1,0
2000,3,71,2,3,36,1,1,17,4,4,0,1,1,10,2,1,0
2000,3,74,4,3,40,0,1,17,4,4,0,2,0,10,2,1,0
2000,3,99,1,4,0,1,1,17,5,0,0,1,1,10,2,1,0
2000,3,83,2,4,35,1,1,17,4,4,0,5,1,10,2,1,0
2000,3,87,8,4,5,1,1,17,4,2,0,9,1,10,2,1,0
2000,3,111,6,3,37,1,0,17,5,4,1,20,0,10,2,1,0
2000,3,61,4,3,25,1,1,16,4,3,0,1,0,10,2,1,0
2000,3,80,8,3,26,1,1,17,4,3,0,7,0,10,2,1,0
2000,3,67,3,3,27,1,0,17,4,3,0,3,0,10,2,1,0
2001,3,64,5,3,38,0,1,16,4,4,0,1,1,10,2,0,1
2001,3,69,3,3,75,0,1,17,4,4,0,0,0,10,2,0,1
2001,3,111,6,3,38,1,0,17,5,4,0,3,1,10,2,0,1
2001,3,50,3,3,85,0,1,17,4,4,0,4,1,10,2,0,1
2001,3,68,3,3,72,1,1,17,4,4,0,6,1,10,2,0,1
2001,3,67,4,3,50,1,1,17,4,4,0,5,1,10,2,0,1
2001,3,127,7,3,40,1,1,17,5,4,0,2,1,10,2,0,1
2001,3,80,3,3,46,1,1,17,4,4,0,2,1,10,2,0,1
2001,3,100,4,3,27,1,1,17,5,3,0,5,1,10,2,0,1
2001,3,72,8,4,5,1,1,17,4,2,0,6,1,10,2,0,1
2001,3,74,3,3,32,1,1,17,4,3,0,3,1,10,2,0,1
2001,3,83,3,3,20,1,1,17,4,3,0,1,0,10,2,0,1
2001,3,67,5,3,36,1,1,17,4,4,0,3,1,10,2,0,1
2001,3,80,2,3,26,1,1,17,4,3,0,7,0,10,2,0,1
2001,3,53,1,5,1,0,1,17,4,0,0,2,1,10,2,0,1
2001,3,65,4,3,35,1,1,17,4,4,1,20,1,10,2,0,1
1999,3,62,6,1,80,1,1,16,4,4,0,5,0,9,2,0,0
1999,3,70,5,2,25,1,1,16,4,3,0,4,0,9,2,0,0
1999,3,62,2,1,65,0,0,16,4,4,0,4,0,9,2,0,0
1999,3,76,3,4,28,1,0,17,4,3,1,20,0,9,2,0,0
1999,3,73,8,2,60,0,1,16,4,4,0,3,0,9,2,0,0
1999,3,90,3,3,20,1,1,17,5,3,0,3,1,9,2,0,0
1999,3,81,4,2,30,1,1,17,4,3,0,4,0,9,2,0,0
1999,3,95,1,5,0,1,1,17,5,0,0,2,1,9,2,0,0
1999,3,68,1,5,0,1,1,17,4,0,0,2,1,9,2,0,0
1999,3,60,6,1,80,1,1,16,4,4,0,5,0,9,2,0,0
1999,3,86,7,1,85,0,1,16,4,4,0,1,0,9,2,0,0
1999,3,58,7,1,45,0,1,16,4,4,0,0,0,9,2,0,0
1999,3,104,8,2,19,1,0,17,5,3,0,8,0,9,2,0,0
1999,3,102,8,4,3,1,1,17,5,1,0,4,1,9,2,0,0
2000,3,28,4,3,43,1,1,16,3,4,1,20,1,9,2,1,0
2000,3,132,1,4,0,1,1,18,5,0,0,6,1,9,2,1,0
2000,3,66,8,5,1,1,1,17,4,0,0,3,0,9,2,1,0
2000,3,82,2,4,70,0,1,17,4,4,0,1,0,9,2,1,0
2000,3,107,8,2,22,1,1,17,5,3,0,3,1,9,2,1,0
2000,3,54,8,3,50,0,1,16,4,4,0,3,0,9,2,1,0
2000,3,113,8,4,13,0,1,17,5,3,0,2,1,9,2,1,0
2000,3,47,2,4,60,1,0,16,4,4,0,2,0,9,2,1,0
2000,3,66,2,4,45,1,1,17,4,4,0,5,0,9,2,1,0
2000,3,107,4,3,25,1,1,17,5,3,0,8,1,9,2,1,0
2000,3,127,3,4,17,1,1,17,5,3,0,5,1,9,2,1,0
2000,3,60,3,3,25,0,1,16,4,3,0,1,0,9,2,1,0
2001,3,49,2,4,85,0,1,17,4,4,0,3,1,9,2,0,1
2001,3,98,3,3,35,1,1,17,5,4,0,3,1,9,2,0,1
2001,3,78,5,3,55,1,1,17,4,4,0,5,1,9,2,0,1
2001,3,51,6,2,74,0,1,16,4,4,0,1,1,9,2,0,1
2001,3,103,8,3,20,1,1,17,5,3,0,5,1,9,2,0,1
2001,3,91,3,4,35,0,1,17,5,4,0,2,0,9,2,0,1
2001,3,54,2,3,60,0,1,17,4,4,0,3,1,9,2,0,1
2001,3,67,3,4,80,1,1,17,4,4,0,9,1,9,2,0,1
2001,3,28,4,3,43,1,1,16,3,4,1,20,0,9,2,0,1
2001,3,94,1,5,0,1,1,17,5,0,0,3,0,9,2,0,1
2001,3,66,3,3,30,1,0,17,4,3,0,4,0,9,2,0,1
2001,3,72,4,3,28,1,1,17,4,3,0,7,1,9,2,0,1
2001,3,94,7,3,30,1,1,17,5,3,0,2,1,9,2,0,1
2001,3,67,4,3,25,1,1,17,4,3,0,3,0,9,2,0,1
2001,3,94,4,3,25,1,0,17,5,3,0,2,0,9,2,0,1
1999,3,104,1,5,0,1,1,17,5,0,0,3,1,9,2,0,0
1999,3,84,2,4,25,0,1,17,4,3,0,2,0,9,2,0,0
1999,3,82,8,2,18,1,1,16,4,3,0,7,0,9,2,0,0
1999,3,111,3,4,20,1,0,17,5,3,0,9,1,9,2,0,0
1999,3,72,3,3,18,1,1,17,4,3,1,20,1,9,2,0,0
1999,3,94,5,2,25,1,1,17,5,3,1,20,0,9,2,0,0
1999,3,102,3,3,20,1,1,17,5,3,0,1,1,9,2,0,0
1999,3,82,8,3,15,1,1,17,4,3,0,3,0,9,2,0,0
1999,3,53,3,3,70,0,1,16,4,4,0,5,0,9,2,0,0
1999,3,96,3,4,25,1,1,17,5,3,0,2,1,9,2,0,0
1999,3,84,3,3,13,0,1,17,4,3,0,2,0,9,2,0,0
1999,3,121,4,3,20,1,1,17,5,3,0,9,1,9,2,0,0
1999,3,77,3,3,25,1,0,17,4,3,0,4,0,9,2,0,0
1999,3,119,8,2,16,1,1,17,5,3,1,20,0,9,2,0,0
1999,3,137,8,3,20,1,1,17,5,3,0,3,1,9,2,0,0
1999,3,85,3,4,17,1,1,17,4,3,0,3,1,9,2,0,0
1999,3,71,8,4,15,1,1,17,4,3,1,20,0,9,2,0,0
1999,3,84,3,4,25,1,0,17,4,3,0,2,0,9,2,0,0
1999,3,78,1,5,0,1,1,17,4,0,0,6,1,9,2,0,0
1999,3,77,3,3,25,1,0,17,4,3,0,4,0,9,2,0,0
1999,3,77,8,4,5,1,0,17,4,2,0,2,1,9,2,0,0
2000,3,87,3,3,35,1,0,17,4,4,1,20,1,9,2,1,0
2000,3,97,8,3,17,1,1,17,5,3,0,5,0,9,2,1,0
2000,3,77,2,4,24,1,1,17,4,3,0,2,0,9,2,1,0
2000,3,79,6,3,24,1,1,17,4,3,0,7,0,9,2,1,0
2000,3,86,3,3,17,1,1,17,4,3,0,7,0,9,2,1,0
2000,3,82,4,3,30,1,1,17,4,3,0,4,0,9,2,1,0
2000,3,102,4,3,35,1,1,17,5,4,0,4,0,9,2,1,0
2000,3,73,4,3,27,1,1,17,4,3,0,2,0,9,2,1,0
2000,3,84,2,4,23,1,1,17,4,3,0,1,0,9,2,1,0
2000,3,94,4,3,24,1,1,17,5,3,0,6,0,9,2,1,0
2000,3,66,3,3,45,1,1,17,4,4,0,5,1,9,2,1,0
2000,3,85,8,3,25,1,0,17,4,3,0,4,0,9,2,1,0
2000,3,57,3,3,60,0,1,16,4,4,0,4,0,9,2,1,0
2001,3,102,4,4,26,1,1,17,5,3,0,5,0,9,2,0,1
2001,3,91,3,3,30,1,1,17,5,3,0,7,0,9,2,0,1
2001,3,84,3,4,25,0,1,17,4,3,0,2,1,9,2,0,1
2001,3,84,4,4,23,1,1,17,4,3,0,3,0,9,2,0,1
2001,3,85,2,3,20,1,0,17,4,3,0,8,1,9,2,0,1
2001,3,57,3,3,55,1,1,17,4,4,0,3,0,9,2,0,1
2001,3,86,7,3,25,1,1,17,4,3,0,1,1,9,2,0,1
2001,3,110,4,3,25,1,0,17,5,3,0,4,1,9,2,0,1
2001,3,81,5,3,20,1,1,17,4,3,0,1,0,9,2,0,1
2001,3,56,3,3,90,0,1,17,4,5,0,1,1,9,2,0,1
2001,3,87,1,5,0,1,1,17,4,0,0,2,0,9,2,0,1
1999,3,77,3,2,30,1,1,16,4,3,0,3,0,9,2,0,0
1999,3,75,4,2,25,1,1,16,4,3,1,20,0,9,2,0,0
1999,3,114,8,3,6,1,1,17,5,2,1,20,1,9,2,0,0
1999,3,82,3,3,34,0,1,17,4,4,0,2,0,9,2,0,0
1999,3,47,2,2,40,0,1,16,4,4,0,3,0,9,2,0,0
